hERG_IC50,hERG_h,hERG_Bmax
97.35,1.013,99.89
97.38,1.013,99.91
97.37,1.014,99.88
97.11,1.014,99.84
97.22,1.014,99.89
97.35,1.013,99.91
97.17,1.014,99.88
97.06,1.015,99.83
97.41,1.014,99.92
97.26,1.014,99.87
97.63,1.013,99.94
97.17,1.015,99.81
97.41,1.014,99.93
97.17,1.016,99.83
97.26,1.014,99.9
97.36,1.016,99.91
97.23,1.014,99.91
97.36,1.011,99.94
97.06,1.016,99.8
97.32,1.015,99.91
97.02,1.015,99.8
97.17,1.014,99.86
97.42,1.014,99.9
97.22,1.014,99.84
97.18,1.014,99.84
97.46,1.013,99.89
97.07,1.016,99.84
97.34,1.015,99.87
96.97,1.017,99.8
97.18,1.014,99.89
97.12,1.015,99.84
97.03,1.015,99.81
97.17,1.014,99.85
97.35,1.012,99.9
97.37,1.013,99.91
97.22,1.014,99.86
97.22,1.014,99.87
97.24,1.013,99.88
97.16,1.014,99.86
97.27,1.015,99.91
97.35,1.012,99.89
97.45,1.014,99.92
97.41,1.013,99.91
97.18,1.015,99.85
97.55,1.011,99.97
97.45,1.014,99.91
97.48,1.012,99.95
97.19,1.016,99.81
97.24,1.016,99.83
97.31,1.016,99.85
97.26,1.016,99.84
97.13,1.017,99.77
96.97,1.018,99.75
97.5,1.013,99.91
97.42,1.013,99.93
97.49,1.015,99.95
97.37,1.012,99.96
97.47,1.015,99.9
97.3,1.014,99.86
97.5,1.015,99.94
97.14,1.014,99.87
97.2,1.015,99.85
96.94,1.016,99.82
97.12,1.016,99.81
97.4,1.014,99.84
97.35,1.014,99.86
97.05,1.015,99.82
97.04,1.015,99.83
97.07,1.015,99.81
97.4,1.014,99.89
97.32,1.014,99.87
97.08,1.013,99.81
97.09,1.016,99.82
97.49,1.013,99.95
97.42,1.012,99.93
97.35,1.014,99.88
97.43,1.015,99.88
97.24,1.014,99.86
97.53,1.013,99.95
97.28,1.013,99.88
97.07,1.015,99.86
97.63,1.013,99.91
97.34,1.016,99.87
97.37,1.014,99.91
97.33,1.014,99.9
97.34,1.016,99.83
97,1.015,99.8
97.03,1.015,99.8
97.28,1.014,99.9
97.43,1.014,99.92
97.09,1.017,99.8
96.96,1.016,99.8
97.35,1.014,99.9
97.34,1.014,99.89
97.47,1.014,99.91
97.4,1.013,99.96
97.18,1.016,99.86
97.08,1.014,99.88
97.1,1.015,99.88
97.39,1.014,99.94
96.99,1.015,99.81
97.36,1.014,99.88
96.96,1.016,99.79
97.05,1.017,99.78
97.36,1.016,99.87
97.36,1.013,99.91
97.08,1.016,99.83
97.42,1.015,99.89
97.23,1.015,99.92
97.01,1.016,99.81
97.33,1.015,99.91
97.38,1.013,99.93
97.31,1.016,99.83
97.57,1.012,99.94
97.11,1.015,99.86
97.19,1.015,99.87
97.23,1.014,99.84
97.06,1.013,99.87
97.15,1.016,99.81
97.51,1.011,99.91
97.39,1.013,99.96
97.51,1.012,99.9
97.22,1.017,99.78
97.2,1.015,99.86
97.26,1.015,99.88
97,1.015,99.86
97.23,1.014,99.85
97.3,1.014,99.87
97.29,1.015,99.85
97.38,1.014,99.86
97.24,1.015,99.84
97.3,1.014,99.87
97.3,1.013,99.88
97.34,1.015,99.87
97.2,1.017,99.8
97.39,1.014,99.92
97.34,1.014,99.91
97.38,1.014,99.87
97.25,1.014,99.85
97.2,1.015,99.88
97.23,1.015,99.89
97.17,1.016,99.84
97,1.013,99.86
97.06,1.015,99.82
97.25,1.016,99.86
97.17,1.013,99.89
97.04,1.015,99.83
97.24,1.015,99.85
97.39,1.014,99.89
97.43,1.013,99.91
97.41,1.012,99.93
97.33,1.013,99.91
97.35,1.016,99.87
97.32,1.016,99.91
97.15,1.015,99.86
97.32,1.016,99.86
97.19,1.016,99.84
97.37,1.014,99.88
97.26,1.016,99.84
97.52,1.014,99.91
97.28,1.013,99.9
97.32,1.014,99.87
97.25,1.014,99.9
97.03,1.015,99.81
97.27,1.013,99.9
97.41,1.015,99.87
97.21,1.016,99.84
97.12,1.015,99.83
97.16,1.015,99.87
97.42,1.013,99.94
97.09,1.014,99.84
97.16,1.015,99.82
97.58,1.013,99.98
97.66,1.013,99.96
97.33,1.014,99.87
97.28,1.014,99.82
97.14,1.016,99.8
97.29,1.013,99.87
97.43,1.014,99.91
97.41,1.014,99.92
97.39,1.013,99.88
97.3,1.015,99.87
97.32,1.014,99.92
97.51,1.014,99.93
97.33,1.013,99.89
97.07,1.015,99.82
97.27,1.014,99.82
97.44,1.011,99.92
97.11,1.015,99.79
97.22,1.014,99.83
97.21,1.015,99.86
97.2,1.014,99.87
97.41,1.013,99.95
97.09,1.016,99.8
97.04,1.015,99.83
97.46,1.013,99.95
97.28,1.014,99.87
97.54,1.013,99.95
97.37,1.015,99.86
97.5,1.015,99.89
97.02,1.015,99.83
97.16,1.015,99.89
97.23,1.015,99.88
97.21,1.012,99.89
97.35,1.013,99.86
97.25,1.013,99.85
97.28,1.015,99.88
97.46,1.014,99.9
97.61,1.013,99.96
97.14,1.014,99.85
97.22,1.014,99.86
97.17,1.016,99.82
97.21,1.015,99.85
97.24,1.015,99.84
97.54,1.014,99.95
97.29,1.014,99.91
97.18,1.013,99.91
97.1,1.015,99.82
97.14,1.013,99.83
97.43,1.012,99.91
97.32,1.014,99.9
97.39,1.015,99.89
97,1.014,99.81
97.06,1.014,99.84
97.2,1.014,99.91
97.32,1.016,99.85
96.93,1.016,99.82
97.25,1.014,99.88
97.47,1.014,99.91
97.34,1.014,99.85
97,1.014,99.83
97.14,1.015,99.82
97.19,1.013,99.89
97.37,1.015,99.88
97.11,1.015,99.84
97.11,1.014,99.86
97.38,1.013,99.91
97.21,1.015,99.83
97.12,1.013,99.84
97.11,1.015,99.8
97.27,1.012,99.91
97.34,1.013,99.91
97.42,1.013,99.94
97.02,1.016,99.82
97.19,1.014,99.87
97.11,1.017,99.79
97.45,1.014,99.87
97.14,1.015,99.84
97.44,1.014,99.87
97.38,1.015,99.9
97.04,1.017,99.83
97.47,1.016,99.89
97.24,1.014,99.87
97.33,1.015,99.88
97.49,1.013,99.95
97.44,1.012,99.94
97.23,1.016,99.86
97.26,1.014,99.87
97.37,1.014,99.89
97.42,1.013,99.92
97.18,1.015,99.86
97.03,1.015,99.87
97.11,1.014,99.85
97.45,1.015,99.9
97.06,1.014,99.8
96.96,1.013,99.81
97.01,1.016,99.78
97.19,1.015,99.87
97.27,1.015,99.84
97.31,1.015,99.87
97.14,1.016,99.83
97.25,1.016,99.86
97.44,1.013,99.91
97.54,1.013,99.93
97.45,1.012,99.93
97.56,1.013,99.93
97.15,1.014,99.86
97.17,1.016,99.86
97.11,1.017,99.8
97.4,1.014,99.92
97.1,1.016,99.85
97.22,1.015,99.88
97.43,1.014,99.92
97.44,1.013,99.92
97.14,1.016,99.79
97.05,1.015,99.82
97.12,1.015,99.84
97.1,1.015,99.82
97.25,1.014,99.83
97.12,1.015,99.84
97.28,1.014,99.89
97.56,1.014,99.95
97.59,1.014,99.95
97.39,1.013,99.87
97.13,1.015,99.86
97.39,1.014,99.9
97.3,1.015,99.89
97.33,1.015,99.85
97.24,1.014,99.87
97.21,1.015,99.82
97.28,1.014,99.88
97.31,1.013,99.92
97.32,1.014,99.89
97.43,1.014,99.89
97.32,1.013,99.9
97.07,1.015,99.8
97.18,1.014,99.83
97.38,1.015,99.87
97.21,1.015,99.83
97.3,1.014,99.92
97.65,1.012,99.94
97.4,1.014,99.9
97.34,1.013,99.92
97.23,1.015,99.84
97.27,1.013,99.84
97.23,1.012,99.89
97.32,1.016,99.87
97.46,1.015,99.89
97.37,1.013,99.91
97.42,1.013,99.94
97.48,1.012,99.95
97.29,1.014,99.91
97.25,1.015,99.89
97.29,1.015,99.87
97.29,1.014,99.9
97.05,1.016,99.82
97.23,1.014,99.89
97.36,1.014,99.88
97.03,1.014,99.8
97.49,1.015,99.89
97.41,1.013,99.91
97.64,1.013,99.99
97.24,1.014,99.84
97.46,1.015,99.93
97.36,1.015,99.85
97.09,1.016,99.81
97.5,1.014,99.92
97.34,1.015,99.89
97.17,1.012,99.9
97.34,1.013,99.94
97.35,1.014,99.89
97.28,1.015,99.85
97.5,1.012,99.93
97.38,1.014,99.88
97.09,1.016,99.8
97.28,1.014,99.9
97.3,1.016,99.84
97.23,1.012,99.91
97.31,1.013,99.91
97.46,1.013,99.92
97.34,1.014,99.88
97.3,1.015,99.89
97.14,1.016,99.85
97.23,1.013,99.87
97.31,1.015,99.87
97.46,1.013,99.89
97.26,1.014,99.9
97.2,1.015,99.83
97.14,1.015,99.85
97.34,1.015,99.88
97.39,1.014,99.92
97.55,1.014,99.87
97.4,1.015,99.86
97.12,1.016,99.84
97.11,1.014,99.81
97.41,1.013,99.93
97.43,1.014,99.89
97.2,1.015,99.85
97.27,1.013,99.94
97.36,1.014,99.9
97.31,1.014,99.89
97.41,1.013,99.94
97.25,1.015,99.89
97.17,1.013,99.85
97.49,1.014,99.93
97.32,1.014,99.88
97.06,1.016,99.8
97.19,1.012,99.9
97.26,1.012,99.89
97.33,1.013,99.91
97.34,1.014,99.89
97.3,1.014,99.9
97.35,1.015,99.91
97.3,1.014,99.86
97.16,1.015,99.83
97.09,1.015,99.8
97.07,1.015,99.81
97.08,1.015,99.8
97.22,1.014,99.83
97.57,1.013,99.95
97.2,1.015,99.84
97.5,1.013,99.94
97.29,1.014,99.89
97.34,1.013,99.9
97.32,1.012,99.94
97.59,1.013,99.92
97.29,1.014,99.85
97.12,1.014,99.84
97.18,1.014,99.9
97.16,1.016,99.83
97.12,1.017,99.79
97.14,1.016,99.83
97.3,1.014,99.9
97.32,1.012,99.9
97.43,1.012,99.92
97.23,1.015,99.85
97.17,1.016,99.82
97.31,1.016,99.88
97.19,1.014,99.88
97.41,1.014,99.95
97.32,1.014,99.88
97.15,1.015,99.86
97.09,1.016,99.83
97.42,1.012,99.9
97.48,1.013,99.92
97.27,1.014,99.87
97.48,1.012,99.93
97.39,1.014,99.92
97.29,1.016,99.86
97.35,1.015,99.86
97.39,1.013,99.92
97.2,1.014,99.87
97.08,1.015,99.81
97.42,1.014,99.94
97.23,1.015,99.84
97.02,1.017,99.76
97.09,1.018,99.76
97.17,1.017,99.83
97.15,1.016,99.8
97.16,1.015,99.8
97.19,1.015,99.84
97.09,1.014,99.86
97.05,1.014,99.86
97.25,1.014,99.87
97.2,1.014,99.88
97.36,1.014,99.96
97.13,1.013,99.86
97.32,1.014,99.9
