hERG_IC50,hERG_h,hERG_Bmax
5.477,0.9839,87.81
5.475,0.9854,87.82
5.477,0.9858,87.77
5.465,0.9868,87.77
5.48,0.9844,87.82
5.468,0.9834,87.83
5.477,0.9858,87.78
5.46,0.9879,87.71
5.465,0.9864,87.75
5.46,0.9883,87.7
5.468,0.9872,87.75
5.464,0.9866,87.74
5.456,0.9858,87.7
5.469,0.9849,87.81
5.465,0.9869,87.72
5.471,0.9846,87.81
5.47,0.9858,87.76
5.461,0.9881,87.74
5.457,0.9883,87.77
5.476,0.9861,87.81
5.479,0.9847,87.79
5.47,0.985,87.79
5.468,0.9848,87.8
5.458,0.9892,87.69
5.464,0.9894,87.72
5.468,0.9898,87.72
5.439,0.99,87.72
5.463,0.9902,87.77
5.463,0.9884,87.76
5.473,0.9873,87.8
5.478,0.9877,87.79
5.46,0.9883,87.75
5.473,0.9863,87.77
5.477,0.9874,87.8
5.469,0.986,87.77
5.482,0.984,87.82
5.479,0.9865,87.77
5.461,0.9878,87.75
5.467,0.9875,87.69
5.468,0.9882,87.76
5.463,0.9876,87.74
5.454,0.9884,87.74
5.486,0.9882,87.77
5.477,0.9849,87.77
5.47,0.9853,87.8
5.49,0.9834,87.84
5.469,0.9856,87.81
5.454,0.9891,87.71
5.465,0.9869,87.78
5.47,0.9861,87.73
5.473,0.9848,87.82
5.463,0.9876,87.74
5.474,0.9883,87.77
5.478,0.9854,87.81
5.476,0.986,87.79
5.486,0.9866,87.8
5.482,0.9848,87.86
5.458,0.9852,87.74
5.447,0.9893,87.72
5.474,0.9853,87.81
5.459,0.9856,87.76
5.465,0.9859,87.81
5.478,0.9877,87.8
5.467,0.9896,87.76
5.471,0.9897,87.74
5.458,0.9893,87.7
5.464,0.9896,87.71
5.477,0.9876,87.78
5.472,0.9875,87.78
5.468,0.9859,87.77
5.472,0.986,87.77
5.476,0.9866,87.75
5.466,0.9881,87.74
5.469,0.9876,87.79
5.46,0.9875,87.72
5.474,0.9874,87.74
5.478,0.987,87.79
5.478,0.9857,87.78
5.493,0.987,87.79
5.458,0.9865,87.76
5.474,0.9855,87.79
5.475,0.9878,87.8
5.489,0.9861,87.81
5.477,0.9873,87.79
5.471,0.9858,87.81
5.476,0.9848,87.82
5.485,0.9841,87.82
5.488,0.9862,87.81
5.472,0.9858,87.77
5.475,0.9855,87.78
5.484,0.9886,87.78
5.488,0.9847,87.85
5.469,0.9866,87.78
5.45,0.9898,87.75
5.453,0.989,87.75
5.464,0.9845,87.78
5.471,0.9868,87.81
5.479,0.987,87.75
5.478,0.9856,87.77
5.486,0.9881,87.76
5.458,0.9871,87.71
5.477,0.9883,87.74
5.455,0.9886,87.71
5.464,0.9899,87.67
5.463,0.9865,87.73
5.47,0.9859,87.74
5.477,0.9862,87.79
5.473,0.9872,87.78
5.471,0.9871,87.8
5.467,0.9862,87.79
5.462,0.9877,87.74
5.462,0.989,87.74
5.46,0.9876,87.75
5.471,0.9892,87.78
5.478,0.988,87.73
5.479,0.9872,87.78
5.462,0.9865,87.79
5.454,0.9867,87.73
5.478,0.9861,87.85
5.467,0.9873,87.75
5.465,0.9881,87.75
5.469,0.9865,87.76
5.475,0.9858,87.78
5.468,0.9867,87.76
5.467,0.9874,87.75
5.465,0.9894,87.76
5.474,0.9874,87.77
5.472,0.9866,87.8
5.474,0.9867,87.79
5.465,0.9873,87.79
5.473,0.9866,87.77
5.486,0.9841,87.79
5.463,0.9866,87.76
5.463,0.9881,87.73
5.474,0.9872,87.79
5.469,0.9869,87.77
5.455,0.9873,87.73
5.468,0.9869,87.76
5.483,0.9866,87.79
5.464,0.9869,87.76
5.462,0.9879,87.73
5.463,0.9855,87.77
5.474,0.9867,87.79
5.477,0.9863,87.8
5.458,0.9897,87.71
5.475,0.9852,87.8
5.478,0.9864,87.79
5.465,0.988,87.74
5.469,0.9865,87.77
5.479,0.9863,87.75
5.467,0.9863,87.74
5.475,0.984,87.77
5.481,0.9873,87.79
5.465,0.9894,87.72
5.469,0.9877,87.72
5.461,0.9897,87.73
5.464,0.9895,87.75
5.47,0.988,87.75
5.458,0.9878,87.72
5.451,0.9878,87.7
5.483,0.9862,87.82
5.475,0.9867,87.77
5.481,0.9888,87.73
5.461,0.9896,87.68
5.466,0.9885,87.71
5.476,0.9876,87.73
5.456,0.9898,87.7
5.451,0.9899,87.69
5.45,0.9903,87.67
5.45,0.9897,87.7
5.454,0.991,87.66
5.449,0.9908,87.68
5.474,0.988,87.74
5.474,0.986,87.79
5.463,0.9872,87.79
5.467,0.9878,87.78
5.469,0.9888,87.72
5.478,0.9875,87.75
5.473,0.9877,87.74
5.452,0.9888,87.69
5.469,0.9888,87.7
5.461,0.9873,87.74
5.477,0.989,87.76
5.473,0.9889,87.75
