hERG_IC50,hERG_h,hERG_Bmax
217.3,0.5001,70.02
217.5,0.5,70.01
217.3,0.5,70
217.3,0.5001,70.03
217.7,0.5,70.01
216.8,0.5,70
217.6,0.5001,70.01
217,0.5001,70
217,0.5001,70
217.4,0.5002,70
218,0.5005,70.02
217.6,0.5006,70
217.3,0.5005,70.01
218.2,0.5002,70.01
218.3,0.5003,70.02
218.5,0.5003,70.01
217.3,0.5004,70.02
216.1,0.5001,70.04
214.5,0.5003,70
217.9,0.5005,70.04
216.1,0.5003,70.01
215.7,0.5002,70.01
216,0.5002,70.01
215.8,0.5,70.02
217.8,0.5002,70.02
216.6,0.5001,70
216.5,0.5007,70.01
216.9,0.5006,70
216.1,0.5002,70.03
216.6,0.5003,70.01
216.9,0.5002,70.03
217.9,0.5,70.03
218.2,0.5002,70.01
216.5,0.5003,70
216.7,0.5003,70.01
217.1,0.5001,70.01
218.5,0.5001,70.01
217.6,0.5002,70.02
216.7,0.5001,70.03
216.7,0.5001,70.01
216.8,0.5001,70.01
216.3,0.5002,70.02
216.2,0.5002,70.03
216,0.5,70.02
216.2,0.5001,70.04
216.7,0.5003,70.01
217,0.5001,70.04
217,0.5,70
217.1,0.5001,70
217.1,0.5002,70.04
216.4,0.5002,70.02
217.4,0.5001,70.03
217.8,0.5001,70.03
217,0.5004,70.01
217,0.5002,70.01
216.2,0.5,70.04
217.5,0.5005,70.01
216.4,0.5,70.06
219.2,0.5005,70.1
217.5,0.5,70.09
215.5,0.5,70.01
215.8,0.5001,70
215.7,0.5002,70.02
215.8,0.5001,70.01
215.7,0.5,70.01
219.2,0.5001,70.06
216.7,0.5001,70.03
216.3,0.5007,70.02
213.6,0.5002,70
216.6,0.5005,70
216.5,0.5007,70
219.2,0.5007,70.04
217.1,0.5002,70.01
215.7,0.5006,70
217.2,0.5003,70
216.7,0.5001,70
216.6,0.5003,70
217.3,0.5006,70
216,0.5005,70.01
216.2,0.5002,70.01
216.1,0.5001,70.01
216,0.5001,70
216,0.5001,70
217.2,0.5002,70
217.8,0.5001,70.06
216.7,0.5002,70.02
216.6,0.5,70.02
218.5,0.5001,70.05
217,0.5003,70.05
217.9,0.5002,70.03
217.9,0.5,70.04
217.2,0.5001,70.04
214.8,0.5001,70.01
214.2,0.5001,70
215.6,0.5,70.02
217.1,0.5001,70
216.7,0.5,70
216.7,0.5,70
216.3,0.5,70
216.7,0.5001,70
217,0.5001,70.01
217.1,0.5001,70.03
217.3,0.5004,70.07
216.9,0.5001,70.05
218.5,0.5002,70.05
216,0.5002,70.01
217.5,0.5,70
216.6,0.5,70
216.3,0.5001,70
216.9,0.5001,70.01
216.6,0.5,70.01
216.6,0.5,70.01
216.6,0.5006,70.03
216.8,0.5005,70
216.2,0.5001,70.01
217.9,0.5002,70.02
217.7,0.5,70.06
217.3,0.5,70.05
217.5,0.5001,70.05
218,0.5002,70.03
216.7,0.5,70.02
217.1,0.5001,70.02
216.9,0.5,70.01
217.2,0.5002,70
218.5,0.5004,70.06
216.3,0.5002,70.01
216.3,0.5,70.02
217.5,0.5003,70.01
216.6,0.5,70.01
216.7,0.5003,70.03
217.8,0.5002,70
217.4,0.5003,70.01
214.9,0.5,70
214.9,0.5,70
216.1,0.5003,70.01
215.9,0.5003,70.01
215.4,0.5,70.01
216.6,0.5001,70.02
218.2,0.5002,70.01
216.6,0.5007,70
216.9,0.5012,70.02
217.1,0.5014,70
218.5,0.5009,70.04
216.4,0.5003,70.02
216.1,0.5005,70.02
