Kmax,Ku,n,halfmax,Vhalf,slope
76660,0.0185,0.7957,538800000,-55.39,0.0001423
9.742,0.2803,0.8512,94950,-16.64,0.0001026
184900,0.05751,0.6711,257200000,-74.94,0.0007189
171900,0.01393,0.702,377300000,-61.92,0.0004556
18590,0.01663,0.8111,166100000,-8.273,0.0001119
196300,0.3083,0.6508,212700000,-72.95,0.0009229
82910,0.01144,0.7852,559900000,-9.502,0.0001481
257000,0.0632,0.7173,620400000,-63.93,0.0004142
51720,0.01174,0.8005,426500000,-9.708,0.0001213
123200,0.0229,0.7373,359300000,-78.39,0.0003429
75160,0.02831,0.8261,766900000,-18.17,9.8e-05
18470,0.01347,0.988,998400000,-56.19,1.85e-05
253700,0.01557,0.6038,188900000,-20.54,0.001343
56090,0.02514,0.7923,364200000,-11.62,0.000154
151100,0.01957,0.7032,312900000,-70.23,0.0004829
54060,0.01404,0.7504,240800000,-9.507,0.0002245
160300,0.01457,0.6937,328500000,-21.39,0.000488
88970,0.00976,0.7906,691500000,-14.32,0.0001287
37560,0.01344,0.8352,404900000,-64.14,9.276e-05
65400,0.03275,0.7865,420800000,-67.79,0.0001554
55520,0.01317,0.6726,100300000,-8.54,0.0005535
83490,0.01688,0.8007,641600000,-50.89,0.0001301
40030,0.01639,0.8654,586500000,-17.51,6.825e-05
75790,0.0242,0.7144,172800000,-74.95,0.0004386
19540,0.02502,0.7774,108600000,-70.79,0.0001799
107400,0.01989,0.8109,890700000,-16.77,0.0001206
27080,0.1435,0.6977,54570000,-81.15,0.0004962
557600,0.05833,0.6623,683400000,-76.05,0.0008159
54040,0.0202,0.8965,996400000,-20.13,5.424e-05
53650,0.009798,0.7332,2.19e+08,-18.09,0.000245
19710,0.02285,0.9034,471700000,-63.86,4.179e-05
59480,0.02824,0.8034,423600000,-55.66,0.0001404
83970,0.04443,0.783,425300000,-73.56,0.0001974
81250,0.02486,0.7034,187100000,-73.33,0.0004343
87830,0.01499,0.7549,356200000,-9.236,0.0002466
5.424,0.01537,0.9404,138900,-15.83,3.905e-05
70310,0.01473,0.8097,583300000,-9.841,0.0001205
35940,0.01726,0.8689,670800000,-11.82,5.358e-05
149200,0.02386,0.7289,408300000,-71.85,0.0003654
111700,0.02659,0.7604,5.44e+08,-21.73,0.0002053
249800,0.02379,0.6794,415900000,-73.6,0.0006006
62920,0.03811,0.7857,339200000,-63.9,0.0001855
193700,0.05036,0.7173,516800000,-21.79,0.0003748
43300,0.02313,0.8338,496800000,-10.18,8.716e-05
148800,0.01998,0.7392,526800000,-19.58,0.0002825
117600,0.01414,0.7489,395800000,-55.66,0.0002971
9.61,0.02952,1.016,543300,-53.88,1.769e-05
