Kmax,Ku,n,halfmax,Vhalf,slope
10.91,0.0003925,1.088,52.31,-173.7,0.2086
18.83,0.0004999,0.7097,52.22,-180.9,0.3606
9.621,0.0004655,1.075,50.4,-171.5,0.1909
11.45,0.0004528,1.008,44.27,-179.7,0.2586
10.05,0.000345,1.13,47.19,-176.6,0.213
14.33,0.000419,0.9332,60.1,-176.5,0.2384
46.07,0.0004624,0.5,109.6,-191.6,0.4203
9.388,0.0004453,1.122,52.41,-180.1,0.1791
8.714,0.0003899,1.024,34.19,-169.5,0.2549
9.687,0.0004058,1.284,70.03,-164.1,0.1383
9.245,0.0004298,0.7233,26.91,-156,0.3436
14.96,0.0004141,0.8797,58.44,-160.8,0.256
13.35,0.0004109,0.6991,33.97,-174.5,0.393
10.16,0.0003854,0.886,31.63,-172.9,0.3212
7.042,0.0004415,1.073,30.26,-186.7,0.2327
7.38,0.0003881,1.049,34.37,-182.3,0.2147
12.2,0.0003733,1.258,95.86,-174.3,0.1273
13.4,0.000405,0.9749,58.07,-184.4,0.2308
13.64,0.0003996,1.026,80.08,-169.5,0.1703
7.67,0.0004795,1.044,38.11,-187.5,0.2013
12.14,0.0003397,1.049,67.42,-163,0.1801
12,0.0003679,1.079,54.64,-174,0.2196
20.13,0.0005798,0.8174,84.08,-170.7,0.2394
8.117,0.000476,1.041,31.42,-175.3,0.2583
15.77,0.0004082,0.9346,82.64,-169.1,0.1908
10.56,0.0003743,0.8904,38.72,-168.3,0.2727
16.4,0.0005666,0.65,39.79,-169.3,0.4122
7.746,0.0003824,1.215,43.75,-155.8,0.1771
8.064,0.0004201,1.213,48.19,-184.6,0.1673
18.72,0.0003556,0.784,66.98,-164.3,0.2795
8.003,0.0003971,1.095,33.31,-166.4,0.2403
12.37,0.0005324,0.9469,54.98,-176.3,0.225
10.76,0.0004186,0.953,36.21,-184,0.2972
7.736,0.000494,1.237,47.95,-175.5,0.1613
10.5,0.00039,0.8829,35.62,-194.7,0.2948
13.66,0.0003501,0.9781,76.04,-182.2,0.1796
10.52,0.0004818,0.9871,44.88,-174.9,0.2344
9.566,0.0004341,0.8577,35.46,-170.4,0.2698
7.28,0.0004646,1.138,38.64,-176.8,0.1884
13.82,0.0004561,0.8845,52.96,-183,0.261
10.55,0.0003985,1.325,86.03,-171.1,0.1226
14.45,0.0004296,0.9279,58.09,-165.3,0.2488
12.7,0.0003635,1.172,73.42,-167.4,0.173
10.28,0.0004324,0.8065,32.99,-173.8,0.3116
8.637,0.0004867,1.322,70.65,-175.7,0.1223
10.77,0.0003638,1.197,61.24,-183.5,0.1759
10.11,0.0005208,1.12,63.28,-176.5,0.1598
7.943,0.0004044,1.177,41.51,-166.7,0.1914
10.3,0.0003559,0.9355,43.68,-179.2,0.2358
9.667,0.0003998,0.9686,35.86,-176.4,0.2696
8.967,0.0003606,1.26,54.17,-169.9,0.1655
8.77,0.000379,1.157,53.68,-172.9,0.1634
14.67,0.0004834,0.6222,32.05,-177.2,0.4577
10.04,0.0004036,0.8445,31.95,-189.8,0.3142
8.879,0.0004018,1.055,39.74,-163.8,0.2234
15.4,0.0004656,0.797,48.93,-174.1,0.3147
8.816,0.0003791,1.172,59.21,-172.3,0.1489
14.73,0.0004043,0.8519,58.35,-169.8,0.2524
6.195,0.0005019,0.9888,21.29,-181.6,0.291
24.09,0.0003546,0.7107,69.86,-164.6,0.3448
14.12,0.0004238,1.041,72.9,-180,0.1937
43000,0.0005075,0.5901,124000,-186.4,0.3468
10.62,0.0004075,0.9268,45.89,-164.8,0.2314
9.817,0.0003853,1.481,103.9,-166.2,0.09449
16.55,0.0004301,0.9452,68.33,-165.2,0.2422
19.43,0.0004465,0.7784,65.8,-168.6,0.2953
11.71,0.0004497,1.013,51.49,-177.2,0.2274
13.7,0.0004083,0.7491,48.36,-172.7,0.2833
9.796,0.0003378,1.066,45.1,-155.9,0.2172
9.847,0.0004005,1.356,74.9,-172.1,0.1315
8.871,0.0004409,1.129,41.5,-174.7,0.2138
12.35,0.0004336,0.9243,52.6,-171.6,0.2348
11.96,0.0003729,1.203,64.05,-180,0.1867
9.195,0.0004415,1.072,49.46,-167.3,0.1859
