Kmax,Ku,n,halfmax,Vhalf,slope
7.998,0.0008991,1.517,17140,-162,0.0004666
2144000,0.0008476,1.145,7.41e+08,-94.83,0.002893
1827000,0.0007547,0.9021,183100000,-84.66,0.009978
3368000,0.0008448,0.86,2.35e+08,-83.72,0.01433
6818000,0.0008842,0.8662,463500000,-156.3,0.01471
545500,0.0009658,1.246,330100000,-140.8,0.001653
1646000,0.0007999,1.241,929400000,-106.6,0.001771
137400,0.0007717,0.9789,21190000,-97.47,0.006484
2207000,0.000783,1.079,5.96e+08,-96.26,0.003703
526800,0.0007772,1.074,117800000,-93.47,0.004472
323100,0.0007473,1.117,93680000,-173.8,0.003449
3505000,0.0008172,0.9542,388800000,-86.9,0.009015
1377000,0.002262,1.268,886900000,-184.7,0.001553
1552000,0.0008051,0.9605,218800000,-193.7,0.007093
1467000,0.0009873,1.059,294300000,-145.9,0.004985
361000,0.002006,1.284,241800000,-160.9,0.001493
1822000,0.0008325,0.9461,232600000,-157.6,0.007833
1525000,0.0009035,1.021,292300000,-84.94,0.005217
5977000,0.000831,0.8392,362400000,-164.6,0.01649
905200,0.002414,1.344,990400000,-186.2,0.000914
1845000,0.0007208,0.9909,311600000,-87.56,0.005921
1031000,0.0007831,0.9721,151700000,-166.3,0.006796
9.444,0.0008444,1.241,3742,-167,0.002524
341400,0.000631,1.014,63420000,-99.22,0.005383
6420000,0.0008697,0.8716,434800000,-89.17,0.01477
1578000,0.001426,1.221,8.6e+08,-165.8,0.001835
1316000,0.0008482,1.068,316800000,-93.84,0.004154
1686000,0.0007354,0.9354,158700000,-101.8,0.01062
2407000,0.001622,1.144,778600000,-189.6,0.003091
3476000,0.0009147,0.9664,485600000,-84.23,0.007158
2023000,0.001089,1.198,869300000,-169.8,0.002327
3784000,0.0008785,0.9474,449500000,-84.24,0.008418
1639000,0.0008351,1.076,399400000,-96.38,0.004104
663300,0.0008405,0.9755,90500000,-91.53,0.007329
685700,0.0008553,1.044,139500000,-94.96,0.004915
3687000,0.0007702,0.7979,187400000,-88.13,0.01967
1288000,0.0009757,1.112,339800000,-95.33,0.00379
1895000,0.0007589,1.146,818700000,-87.37,0.002315
2120000,0.000875,1.068,543800000,-183,0.003898
643000,0.001473,1.054,122300000,-173.1,0.005258
3705000,0.0008283,0.8869,326600000,-158.4,0.01134
3030000,0.0009396,1.053,571100000,-90.4,0.005306
1760000,0.0008408,1.142,559600000,-91.68,0.003145
3225000,0.0007938,0.89,260500000,-101.8,0.01238
20.85,0.0007274,1.161,7262,-163.3,0.002871
2933,0.0008465,0.91,265800,-150.9,0.01103
1589000,0.0008127,1.163,675800000,-86.54,0.002351
1053000,0.0007758,1.069,2.62e+08,-87.65,0.004019
3067000,0.002908,1.147,977800000,-195.9,0.003137
342700,0.001889,1.168,149600000,-154.3,0.002291
4355000,0.002493,1.096,988600000,-190.5,0.004405
1951000,0.0007852,1.145,747500000,-99.83,0.00261
1961000,0.0008815,0.8984,1.89e+08,-167.9,0.01038
1772000,0.0009849,1.09,376300000,-157,0.004709
2494000,0.001063,1.115,651100000,-183.1,0.00383
9364,0.0009378,1.035,1726000,-146.1,0.005425
1228000,0.0007958,1.275,836400000,-98.7,0.001468
6134000,0.0008927,0.8961,640900000,-168.2,0.009571
3186,0.0007501,0.9637,383600,-199.8,0.008306
719600,0.0008223,1.18,352300000,-88.02,0.002043
2088000,0.0008659,0.9285,211200000,-84.58,0.009886
3471000,0.0008762,1.11,968900000,-92.68,0.003582
2015000,0.0007255,0.9223,199300000,-164.4,0.01011
2868000,0.0007475,1.001,524100000,-174.9,0.005472
1037000,0.0007773,1.079,2.44e+08,-95.01,0.00425
5155000,0.000788,0.9114,520500000,-95.57,0.009904
2010000,0.00334,1.15,683300000,-180.6,0.002942
93080,0.0007738,0.9768,13260000,-101.8,0.00702
22.12,0.0008207,1.294,14850,-122.1,0.00149
615800,0.001889,1.237,4.11e+08,-156.2,0.001498
1117000,0.0007855,0.9888,148100000,-155.2,0.007542
830600,0.0009016,1.153,289100000,-93.59,0.002873
7418000,0.0007825,0.9184,773400000,-151.7,0.009591
3331000,0.0007182,0.821,182300000,-90.31,0.01827
852000,0.000783,1.082,2.14e+08,-88.61,0.003981
1659000,0.0008569,0.9893,2.5e+08,-81.87,0.006636
1139000,0.0007345,1.295,925900000,-93.2,0.00123
745600,0.0009037,1.037,136600000,-159.4,0.005458
1227000,0.0008963,1.113,401100000,-86.76,0.003059
745700,0.001534,1.151,260500000,-168.3,0.002863
1168000,0.0009479,1.282,940700000,-172.7,0.001242
3056000,0.0007777,0.9422,332900000,-86.91,0.00918
643700,0.002851,1.345,680500000,-184.1,0.0009459
1666000,0.0007701,1.022,251500000,-149.4,0.006624
4108000,0.0008357,1.04,8.62e+08,-92.74,0.004766
387000,0.001848,1.48,866500000,-174.4,0.0004466
2720000,0.0006296,0.9199,2.72e+08,-95.82,0.01
1722000,0.0008581,1.234,996900000,-96.45,0.001727
7197,0.0007946,1.012,1150000,-195.3,0.006258
2312000,0.0009996,1.165,890200000,-167.3,0.002597
3069000,0.0007676,1.036,598600000,-88.77,0.005127
2525000,0.0007915,1.136,959100000,-87.73,0.002633
850500,0.0007343,1.091,2.11e+08,-98.89,0.004031
2825000,0.0009418,1.038,607500000,-91.78,0.00465
514200,0.0007442,0.9017,45130000,-96.18,0.01139
1072000,0.0007993,1.113,3.28e+08,-100.7,0.003268
2059000,0.0008236,1.077,490700000,-173.4,0.004196
705500,0.001891,1.15,235800000,-177.1,0.002992
7869000,0.0007374,0.7508,301300000,-90.64,0.02612
286000,0.0009947,0.9695,41860000,-185,0.006832
882900,0.0008962,1.084,242600000,-144.8,0.003639
3545000,0.0008061,0.8532,2.5e+08,-92.3,0.01418
23.36,0.0008392,1.324,21270,-155.7,0.001098
758700,0.0007559,1.089,1.96e+08,-107.3,0.003871
5318000,0.0008132,0.7685,215900000,-96.22,0.02463
3702000,0.001286,1.089,900500000,-179.9,0.004111
1071000,0.0007199,1.009,196700000,-104.2,0.005445
23970,0.0007538,1.035,5142000,-179.1,0.004662
2015000,0.000773,1.021,327600000,-91.95,0.006151
3130000,0.0007103,1.026,5.36e+08,-95.73,0.00584
284000,0.0008069,1.009,46690000,-196.3,0.006083
2275000,0.0008055,1.041,435600000,-91.05,0.005223
3273000,0.0008074,0.983,443700000,-102,0.007377
1910000,0.0009821,0.9755,243200000,-100.6,0.007854
1715000,0.000742,1.01,283400000,-157.6,0.006052
1812000,0.00089,1.164,747200000,-92.85,0.002425
1942000,0.0009909,1.022,374100000,-90.72,0.005191
1229000,0.0009604,1.291,921100000,-187.1,0.001334
7089000,0.001618,0.9874,937400000,-182.3,0.007562
2656000,0.0006751,0.985,403400000,-96.04,0.006584
1788000,0.0007195,0.9842,278900000,-162.4,0.006411
3231000,0.001004,0.9194,316200000,-113.7,0.01022
892100,0.0008853,1.102,253800000,-93.11,0.003515
2080000,0.0012,1.148,710700000,-183.4,0.002927
1109000,0.002004,1.309,881500000,-172.1,0.001258
1351000,0.0007903,1.088,328200000,-111.1,0.004116
3484000,0.0008386,0.9951,475700000,-99.87,0.007324
1138000,0.0008039,1.09,295100000,-93.55,0.003856
891400,0.001943,1.194,351300000,-170.4,0.002537
1549000,0.001225,1.009,216800000,-162,0.007145
495200,0.0009321,1.217,246700000,-155,0.002007
706300,0.0007744,0.8802,53040000,-107.6,0.01332
3065000,0.0008467,1.008,481800000,-96.21,0.006362
2458000,0.0007292,1.038,453900000,-91.13,0.005415
1734000,0.0009076,1.227,866300000,-167.5,0.002002
2306000,0.0008523,0.9952,399800000,-85.44,0.005768
891100,0.0008626,1.155,313700000,-166,0.002841
617300,0.001314,1.289,469300000,-187.3,0.001315
3188000,0.001271,1.122,887500000,-192,0.003592
2044000,0.0008092,0.9979,288900000,-93.31,0.007075
4681000,0.0007376,0.9454,555300000,-170.5,0.00843
1561000,0.0008681,0.8896,141200000,-155.6,0.01106
2364000,0.0007859,1.002,360800000,-86.49,0.006552
1090000,0.000678,1.144,375800000,-158.3,0.0029
1038000,0.0007487,1.097,349600000,-100.3,0.002969
686100,0.0007611,1.125,212600000,-103,0.003227
3259000,0.001016,0.8799,248800000,-108,0.0131
1736000,0.0007874,0.9509,202400000,-89.42,0.008577
3570000,0.0008251,1.071,754300000,-88.15,0.004733
565300,0.0008154,1.111,170800000,-102.5,0.00331
2105000,0.0009488,1.175,846900000,-186.8,0.002486
1835000,0.0008946,1.027,336200000,-85.63,0.005458
1847000,0.0007309,1.214,847700000,-90.96,0.002179
2985000,0.0007432,1.098,931100000,-96.13,0.003206
4900000,0.0007106,0.831,308500000,-80.65,0.01588
1478000,0.0009509,1.024,292500000,-90.18,0.005053
617200,0.001857,1.136,204900000,-165.3,0.003012
894700,0.001519,1.114,261800000,-164.3,0.003417
2067000,0.0008637,1.042,4.03e+08,-95.7,0.005129
981300,0.0008635,1.249,645200000,-95.32,0.001521
1008000,0.0009724,1.271,767600000,-162.3,0.001313
2857000,0.0009026,1.067,681500000,-172.1,0.004192
1172000,0.0008726,1.086,327400000,-185.6,0.00358
419700,0.001018,1.091,119400000,-146.5,0.003515
1703000,0.0007245,0.986,221900000,-90.95,0.007675
1264000,0.0007742,1.034,228800000,-91.14,0.005524
129000,0.0007006,1.05,28870000,-184.3,0.004468
1463000,0.0007665,0.8586,95340000,-186.1,0.01535
2353000,0.001232,1.133,709900000,-189.1,0.003315
1153000,0.002311,1.233,617300000,-188.2,0.001868
3680000,0.0007469,1.069,824900000,-88.22,0.004461
36710,0.0006991,1.101,12370000,-91.68,0.002968
2624000,0.0006865,0.9787,365600000,-181.4,0.007177
908300,0.00232,1.351,951600000,-182.9,0.0009545
1046000,0.001819,0.9862,136800000,-175.4,0.007646
2400000,0.0009592,1.172,982600000,-183.1,0.002442
1679000,0.0007609,1.009,271300000,-92.69,0.006189
4635000,0.0007871,0.8031,237100000,-92.44,0.01955
3609000,0.0008263,0.9808,538500000,-182.2,0.006702
1226000,0.0007986,1.088,255800000,-104.6,0.004793
3716000,0.0007438,0.8924,316100000,-95.85,0.01176
1021000,0.001357,1.234,619600000,-178.3,0.001648
3194000,0.000776,0.9207,345600000,-93.7,0.009242
15.9,0.0006298,1.287,10890,-168.4,0.00146
