Kmax,Ku,n,halfmax,Vhalf,slope
11.56,0.05441,1.358,4361000,-183.1,2.651e-06
10.24,0.046,1.186,673500,-115.5,1.52e-05
14.44,0.05753,1.22,1570000,-93.18,9.197e-06
14.9,0.05805,1.188,1100000,-89.6,1.355e-05
12.45,0.1068,1.158,723300,-83.93,1.721e-05
17.23,0.04588,1.168,1005000,-165.7,1.714e-05
14.76,0.1026,1.164,981400,-82,1.504e-05
30.23,0.06524,1.106,1094000,-91.17,2.763e-05
18.8,0.0996,0.9844,207600,-84.5,9.056e-05
14.36,0.0457,1.222,1428000,-147.6,1.006e-05
20.7,0.1636,1.028,353400,-79.92,5.857e-05
32.43,0.9516,1.046,708400,-79.69,4.578e-05
15.08,0.06449,1.181,1068000,-145.5,1.412e-05
14.94,0.1323,1.133,744000,-81.14,2.008e-05
15.99,0.04247,1.124,693500,-98.06,2.306e-05
12.1,0.2595,1.17,751300,-79.07,1.611e-05
13.57,0.1384,1.031,240400,-82.84,5.645e-05
14.15,0.1031,1.117,513800,-83.79,2.754e-05
14.35,0.06619,1.26,2594000,-90.16,5.532e-06
13.16,0.04042,1.151,649800,-95.9,2.025e-05
12.53,0.04186,1.299,2484000,-94.42,5.044e-06
14.12,0.3316,1.214,1483000,-86.33,9.521e-06
10.92,0.0424,1.302,2183000,-97.93,5.002e-06
12.8,0.0615,1.19,995500,-163.5,1.286e-05
12.04,0.05455,1.236,1327000,-87.54,9.073e-06
23.38,0.03991,0.9719,275200,-93.81,8.496e-05
15.12,0.05467,1.297,3214000,-132.3,4.704e-06
15.55,0.06008,1.142,832600,-87.73,1.868e-05
11.35,0.05326,1.231,1183000,-89.29,9.594e-06
12.68,0.04868,1.214,1149000,-93.11,1.104e-05
14.34,0.03991,1.343,5097000,-94.78,2.813e-06
19.76,0.07088,1.033,381700,-97.59,5.177e-05
17.09,0.06187,1.128,710500,-90.33,2.405e-05
22.36,0.0567,1.026,370200,-87.56,6.04e-05
17.46,0.05589,1.183,1151000,-145.8,1.517e-05
11.69,0.05661,1.407,7113000,-86.61,1.643e-06
16,0.9999,1.07,414000,-77.22,3.865e-05
22.11,0.1019,0.9846,249000,-84.11,8.88e-05
21.01,0.08774,1.029,413400,-86.3,5.082e-05
11.7,0.0724,1.182,995400,-86.22,1.175e-05
14.52,0.05617,1.253,1938000,-93.01,7.492e-06
14.49,0.04095,1.111,550200,-84.43,2.634e-05
18.02,0.05592,1.116,600600,-145.4,3e-05
13.13,0.09097,1.219,1402000,-87.59,9.365e-06
16.87,0.06621,1.036,293500,-88.24,5.748e-05
13.82,0.145,1.245,1904000,-87.54,7.258e-06
26.66,0.05396,1.007,370700,-100.9,7.192e-05
14.02,0.05136,1.073,399600,-89.37,3.509e-05
18.06,0.04697,1.072,466900,-98.52,3.868e-05
17.77,0.06245,1.104,605300,-86.4,2.936e-05
16.06,0.2763,1.123,759300,-84.64,2.115e-05
11.39,0.0616,1.243,1343000,-91.78,8.481e-06
24.14,0.162,1.177,1995000,-83.52,1.21e-05
23.54,0.06347,1.095,872600,-100.6,2.698e-05
15.98,0.2103,1.191,1296000,-81.86,1.233e-05
35.48,0.05687,0.9301,260900,-90.85,0.000136
20.2,0.9706,1.002,295600,-75.57,6.834e-05
21.44,0.04388,1.056,435900,-94.78,4.919e-05
10.89,0.04179,1.241,1226000,-126,8.883e-06
15.13,0.06644,1.17,892700,-93.74,1.695e-05
12.4,0.04867,1.219,1154000,-87.04,1.075e-05
14.57,0.06992,1.143,672000,-88.37,2.168e-05
12.89,0.05822,1.229,1535000,-117.7,8.397e-06
9.601,0.2329,1.302,2145000,-77.95,4.476e-06
19.25,0.05612,1.038,400900,-162.5,4.802e-05
16.26,0.05092,1.217,1650000,-85.34,9.855e-06
16.23,0.1093,1.113,591200,-88.87,2.745e-05
18,0.05474,1.169,1288000,-82.58,1.398e-05
16.52,0.06454,1.079,445000,-88.54,3.712e-05
17.9,0.08172,1.229,2274000,-85.8,7.872e-06
19.98,0.816,1.026,349900,-77.72,5.71e-05
18.35,0.06276,1.084,530100,-87.15,3.462e-05
18.4,0.9656,1.082,573700,-76.83,3.207e-05
27.34,0.06037,0.9894,329100,-89.59,8.308e-05
26.58,0.1357,0.9515,242800,-83.91,0.0001095
11.96,0.0504,1.195,971500,-90.06,1.231e-05
15.01,0.04938,1.194,1015000,-92.99,1.479e-05
17,0.1017,1.125,775200,-90.08,2.193e-05
22.72,0.06557,1.138,1095000,-99.48,2.075e-05
14.12,0.06538,1.271,2599000,-89.25,5.433e-06
14.35,0.06248,1.187,1137000,-84.14,1.262e-05
14.47,0.05215,1.012,225000,-87.75,6.431e-05
21.97,0.1608,1.127,984200,-83.85,2.232e-05
13.19,0.04313,1.222,1279000,-88.47,1.031e-05
21.63,0.05536,1.115,853300,-86.91,2.535e-05
14.9,0.06418,1.233,1712000,-89.62,8.703e-06
11.04,0.1381,1.11,418400,-79.46,2.639e-05
13.88,0.04013,1.255,2082000,-155.2,6.667e-06
25.34,0.1502,0.9864,351700,-82.3,7.205e-05
12.57,0.04121,1.166,714600,-149,1.759e-05
11.59,0.0647,1.193,1007000,-90.33,1.151e-05
14.11,0.08286,1.204,1186000,-85.63,1.19e-05
13.68,0.06085,1.257,2015000,-90.45,6.789e-06
14.81,0.1301,1.068,422000,-83.46,3.509e-05
12.91,0.05418,1.195,949000,-167.5,1.36e-05
20.58,0.08868,1.149,1116000,-90.49,1.844e-05
17.99,0.8746,1.026,320600,-78.25,5.611e-05
16.33,0.05152,1.072,390000,-91.9,4.187e-05
16.95,0.1079,0.9776,186100,-80.77,9.108e-05
15.28,0.07221,1.087,421300,-88.79,3.627e-05
15.75,0.0609,1.198,1208000,-149.1,1.304e-05
13.21,0.07466,1.215,1244000,-91.27,1.062e-05
14.67,0.131,1.228,1747000,-82.23,8.397e-06
14.63,0.0949,1.13,617300,-83.31,2.37e-05
19.24,0.05501,1.183,1479000,-95.02,1.301e-05
12.73,0.06523,1.173,787200,-157.4,1.617e-05
13.16,0.05588,1.298,2702000,-90.77,4.87e-06
15.6,0.1631,1.067,354800,-81.17,4.397e-05
19.73,0.08108,1.182,1355000,-156.2,1.456e-05
12.51,0.1691,1.217,1449000,-79.89,8.634e-06
