Kmax,Ku,n,halfmax,Vhalf,slope
1025000,0.04629,0.8845,274200000,-6.939,0.003738
1202000,0.05329,0.8818,289500000,-62.18,0.004152
323000,0.01886,0.8833,91880000,-10.53,0.003515
23340,0.05176,0.923,7140000,-61.57,0.003269
201500,0.04678,0.9237,72790000,-16.55,0.002768
275600,0.04372,0.838,58880000,-10.07,0.004681
1225000,0.03331,0.9828,609700000,-58.82,0.002009
252900,0.04748,0.8861,72940000,-9.156,0.003467
108100,0.01958,0.9299,4.3e+07,-9.121,0.002514
372700,0.02384,0.9403,155300000,-20.18,0.0024
413400,0.04733,0.8689,103300000,-8.582,0.004002
1386000,0.05322,0.884,332500000,-65.15,0.004168
97660,0.05923,0.8009,17960000,-2.538,0.005438
351700,0.05434,0.9692,158700000,-69.14,0.002216
1189000,0.05944,0.8826,3.37e+08,-10.98,0.003528
575200,0.04351,0.9248,207400000,-31.66,0.002773
1035000,0.04581,0.8683,216600000,-40.8,0.004778
413500,0.04651,0.8632,100600000,-11.93,0.00411
398000,0.04158,0.8519,92640000,-8.231,0.004296
838700,0.02372,0.881,217600000,-18.41,0.003854
2509000,0.02373,0.9061,769500000,-16.8,0.003261
243900,0.04751,0.9451,96830000,-44.76,0.002519
74830,0.04669,0.913,26160000,-9.908,0.00286
836300,0.3258,0.9808,399100000,-39.06,0.002095
73370,0.5118,0.8285,15880000,-2.994,0.00462
508900,0.04494,0.8447,97050000,-15.61,0.005244
202500,0.1217,0.906,62280000,-17.67,0.003251
402300,0.04679,0.8783,95520000,-14.69,0.004212
304800,0.05931,0.9293,104900000,-57.11,0.002906
278100,0.04639,0.9389,105800000,-13.71,0.002629
52700,0.05257,0.9595,23130000,-65.43,0.002278
1003000,0.148,0.7778,1.31e+08,-12.87,0.007656
253200,0.0461,0.8879,71730000,-13.25,0.00353
762800,0.04596,0.8536,176300000,-9.11,0.004327
1153000,0.09351,0.8269,221900000,-8.083,0.005196
268100,0.05803,0.9338,102200000,-12.18,0.002623
311000,0.0555,0.7966,53180000,-3.888,0.005848
152500,0.03362,0.908,50990000,-11.39,0.002991
377200,0.05826,0.8561,91180000,-5.172,0.004137
294800,0.04802,0.8822,84920000,-8.887,0.003472
440400,0.02192,0.8803,130300000,-6.408,0.00338
902700,0.02215,0.861,225200000,-7.093,0.004008
564800,0.04612,0.883,133300000,-41.64,0.004237
116500,0.04318,0.8924,32750000,-28.32,0.003557
379800,0.04648,0.9202,116900000,-46.63,0.003249
1586000,0.06031,0.901,531700000,-9.515,0.002983
269500,0.05991,0.8376,56960000,-8.779,0.004731
